Location_ID,Time_ID,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
7630,12475,2017-01-24 16:53:00,51.1,0.0,68.0,30.12,10.0,NW,6.9,0.0,Day,Day,Day,Day
1704,12476,2017-01-24 16:10:00,51.8,0.0,62.0,30.12,10.0,NW,8.1,0.0,Day,Day,Day,Day
7631,12477,2017-01-24 15:53:00,52.0,0.0,57.0,30.09,10.0,WNW,6.9,0.0,Day,Day,Day,Day
2420,12478,2017-01-24 16:53:00,51.1,0.0,68.0,30.12,10.0,NW,6.9,0.0,Day,Day,Day,Day
7632,12479,2017-01-24 16:55:00,51.1,0.0,71.0,30.11,10.0,NW,6.9,0.0,Day,Day,Day,Day
7633,12480,2017-01-24 17:10:00,48.2,0.0,71.0,30.14,10.0,NW,6.9,0.0,Day,Day,Day,Day
3232,12481,2017-01-24 16:55:00,51.1,0.0,71.0,30.11,10.0,NW,6.9,0.0,Night,Day,Day,Day
7634,12482,2017-01-24 17:35:00,37.4,32.8,81.0,30.08,10.0,NW,5.8,0.0,Night,Day,Day,Day
6045,12483,2017-01-24 17:45:00,50.0,0.0,66.0,30.13,10.0,NNW,5.8,0.0,Night,Day,Day,Day
7635,12484,2017-01-24 15:48:00,53.6,0.0,58.0,30.09,10.0,West,9.2,0.0,Night,Night,Day,Day
7636,12485,2017-01-24 17:50:00,46.4,43.5,76.0,30.15,10.0,NW,5.8,0.0,Night,Night,Day,Day
3991,12486,2017-01-24 17:56:00,50.0,0.0,71.0,30.15,10.0,West,11.5,0.0,Night,Night,Day,Day
2457,12487,2017-01-24 17:53:00,48.9,0.0,64.0,30.14,10.0,WNW,6.9,0.0,Night,Night,Day,Day
4089,12488,2017-01-24 17:53:00,48.9,0.0,64.0,30.14,10.0,WNW,6.9,0.0,Night,Night,Day,Day
7637,12489,2017-01-24 18:15:00,35.6,30.7,87.0,30.1,10.0,NW,5.8,0.0,Night,Night,Day,Day
6550,12490,2017-01-24 15:48:00,53.6,0.0,58.0,30.09,10.0,West,9.2,0.0,Night,Night,Night,Day
6375,12491,2017-01-24 17:53:00,48.0,0.0,80.0,30.14,10.0,NW,3.5,0.0,Night,Night,Night,Day
7638,12492,2017-01-24 18:53:00,48.0,0.0,71.0,30.12,10.0,SE,3.5,0.0,Night,Night,Night,Day
4013,12493,2017-01-24 18:53:00,46.0,44.8,89.0,30.17,10.0,NW,3.5,0.0,Night,Night,Night,Day
1242,12494,2017-01-24 18:53:00,44.1,0.0,89.0,30.15,10.0,Calm,0.0,0.0,Night,Night,Night,Day
3328,12495,2017-01-24 19:10:00,42.8,40.1,81.0,30.17,10.0,North,4.6,0.0,Night,Night,Night,Night
1511,12496,2017-01-24 18:55:00,45.0,41.8,86.0,30.15,10.0,West,5.8,0.0,Night,Night,Night,Night
7639,12497,2017-01-24 19:10:00,42.8,40.1,81.0,30.17,10.0,North,4.6,0.0,Night,Night,Night,Night
7640,12498,2017-01-24 18:55:00,45.0,41.8,86.0,30.15,10.0,West,5.8,0.0,Night,Night,Night,Night
7641,12499,2017-01-24 18:54:00,50.0,0.0,61.0,30.2,10.0,Calm,0.0,0.0,Night,Night,Night,Night
3733,12500,2017-01-24 18:53:00,48.0,0.0,68.0,30.17,10.0,West,5.8,0.0,Night,Night,Night,Night
2230,12501,2017-01-24 18:54:00,45.0,43.5,74.0,30.2,10.0,ESE,3.5,0.0,Night,Night,Night,Night
3673,12502,2017-01-24 19:53:00,42.1,0.0,89.0,30.14,10.0,Calm,0.0,0.0,Night,Night,Night,Night
2990,12503,2017-01-24 19:53:00,45.0,0.0,76.0,30.17,10.0,Calm,0.0,0.0,Night,Night,Night,Night
6095,12504,2017-01-24 19:53:00,46.9,0.0,74.0,30.19,10.0,Calm,0.0,0.0,Night,Night,Night,Night
1899,12505,2017-01-24 19:30:00,42.8,40.1,87.0,30.18,10.0,WNW,4.6,0.0,Night,Night,Night,Night
1144,12506,2017-01-24 21:47:00,41.0,38.0,81.0,30.23,10.0,Variable,4.6,0.0,Night,Night,Night,Night
7642,12507,2017-01-24 19:45:00,41.0,0.0,87.0,30.17,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7643,12508,2017-01-24 19:53:00,46.9,0.0,74.0,30.19,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7644,12509,2017-01-24 20:10:00,42.8,0.0,87.0,30.19,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7645,12510,2017-01-24 20:35:00,35.6,29.2,87.0,30.14,10.0,ENE,8.1,0.0,Night,Night,Night,Night
7646,12511,2017-01-24 20:35:00,42.8,0.0,93.0,30.19,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7647,12512,2017-01-24 20:53:00,46.0,0.0,86.0,30.2,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7648,12513,2017-01-24 20:54:00,43.0,38.2,76.0,30.22,10.0,East,8.1,0.0,Night,Night,Night,Night
7649,12514,2017-01-24 20:30:00,41.0,0.0,93.0,30.19,10.0,Calm,0.0,0.0,Night,Night,Night,Night
5425,12515,2017-01-24 20:53:00,44.1,42.5,76.0,30.15,10.0,SSW,3.5,0.0,Night,Night,Night,Night
1851,12516,2017-01-24 20:56:00,45.0,43.5,80.0,30.21,10.0,SW,3.5,0.0,Night,Night,Night,Night
7650,12517,2017-01-24 20:58:00,41.9,0.0,90.0,30.18,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7651,12518,2017-01-24 21:15:00,42.8,0.0,93.0,30.2,10.0,Calm,0.0,0.0,Night,Night,Night,Night
5980,12519,2017-01-24 20:53:00,44.1,42.5,76.0,30.15,10.0,SSW,3.5,0.0,Night,Night,Night,Night
897,12520,2017-01-24 21:10:00,42.8,0.0,87.0,30.2,10.0,Calm,0.0,0.0,Night,Night,Night,Night
2970,12521,2017-01-24 21:53:00,39.0,0.0,100.0,30.19,9.0,Calm,0.0,0.0,Night,Night,Night,Night
982,12522,2017-01-24 21:53:00,39.9,35.8,97.0,30.22,10.0,NW,5.8,0.0,Night,Night,Night,Night
3935,12523,2017-01-24 21:30:00,39.2,0.0,93.0,30.2,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7652,12524,2017-01-24 21:55:00,39.0,36.8,96.0,30.18,10.0,WSW,3.5,0.0,Night,Night,Night,Night
3849,12525,2017-01-24 21:55:00,42.8,0.0,93.0,30.22,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7653,12526,2017-01-24 21:55:00,42.8,0.0,93.0,30.22,10.0,Calm,0.0,0.0,Night,Night,Night,Night
6853,12527,2017-01-24 21:55:00,44.6,0.0,87.0,30.23,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7654,12528,2017-01-24 21:35:00,42.8,0.0,87.0,30.22,10.0,Calm,0.0,0.0,Night,Night,Night,Night
6375,12529,2017-01-24 21:53:00,39.0,0.0,100.0,30.19,9.0,Calm,0.0,0.0,Night,Night,Night,Night
7655,12530,2017-01-24 21:50:00,41.0,39.0,87.0,30.2,10.0,SE,3.5,0.0,Night,Night,Night,Night
763,12531,2017-01-24 21:55:00,44.6,0.0,87.0,30.23,10.0,Calm,0.0,0.0,Night,Night,Night,Night
5085,12532,2017-01-24 21:56:00,43.0,0.0,82.0,30.22,10.0,Calm,0.0,0.0,Night,Night,Night,Night
5048,12533,2017-01-24 20:47:00,44.6,40.2,87.0,30.19,10.0,WSW,8.1,0.0,Night,Night,Night,Night
5668,12534,2017-01-24 21:53:00,43.0,0.0,82.0,30.21,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7656,12535,2017-01-24 22:10:00,39.2,37.0,93.0,30.21,10.0,South,3.5,0.0,Night,Night,Night,Night
7657,12536,2017-01-24 22:15:00,41.0,0.0,100.0,30.22,10.0,Calm,0.0,0.0,Night,Night,Night,Night
3213,12537,2017-01-24 21:56:00,46.9,0.0,77.0,30.22,10.0,SSW,4.6,0.0,Night,Night,Night,Night
7658,12538,2017-01-24 21:56:00,46.9,0.0,77.0,30.22,10.0,SSW,4.6,0.0,Night,Night,Night,Night
7546,12539,2017-01-24 22:30:00,41.0,39.0,87.0,30.21,10.0,South,3.5,0.0,Night,Night,Night,Night
2756,12540,2017-01-24 22:53:00,43.0,0.0,80.0,30.23,10.0,Calm,0.0,0.0,Night,Night,Night,Night
1798,12541,2017-01-24 22:54:00,43.0,39.5,76.0,30.26,10.0,ENE,5.8,0.0,Night,Night,Night,Night
7659,12542,2017-01-24 23:53:00,41.0,39.0,82.0,30.24,10.0,ESE,3.5,0.0,Night,Night,Night,Night
7660,12543,2017-01-25 06:45:00,33.8,0.0,81.0,30.31,10.0,Calm,0.0,0.0,Night,Night,Night,Night
3263,12544,2017-01-25 01:27:00,37.0,0.0,89.0,30.25,1.8,Calm,0.0,0.0,Night,Night,Night,Night
840,12545,2017-01-25 01:56:00,45.0,0.0,86.0,30.25,10.0,Calm,0.0,0.0,Night,Night,Night,Night
728,12546,2017-01-25 01:53:00,39.0,35.7,82.0,30.21,10.0,South,4.6,0.0,Night,Night,Night,Night
4357,12547,2017-01-25 02:53:00,43.0,38.8,89.0,30.27,10.0,ESE,6.9,0.0,Night,Night,Night,Night
1734,12548,2017-01-25 02:53:00,39.0,35.7,82.0,30.22,10.0,South,4.6,0.0,Night,Night,Night,Night
1391,12549,2017-01-25 03:50:00,32.0,0.0,100.0,30.31,10.0,Calm,0.0,0.0,Night,Night,Night,Night
2102,12550,2017-01-25 06:47:00,39.2,35.9,93.0,30.31,10.0,SSE,4.6,0.0,Night,Night,Night,Night
7661,12551,2017-01-25 06:56:00,43.0,40.3,89.0,30.3,10.0,ESE,4.6,0.0,Night,Day,Day,Day
859,12552,2017-01-25 06:53:00,37.0,32.4,82.0,30.27,10.0,ESE,5.8,0.0,Night,Night,Day,Day
2450,12553,2017-01-25 06:53:00,37.0,32.4,82.0,30.27,10.0,ESE,5.8,0.0,Night,Day,Day,Day
7662,12554,2017-01-25 07:56:00,37.0,0.0,93.0,30.3,9.0,Calm,0.0,0.0,Day,Day,Day,Day
7663,12555,2017-01-25 08:15:00,37.4,0.0,100.0,30.31,3.0,Calm,0.0,0.0,Day,Day,Day,Day
1141,12556,2017-01-25 07:53:00,45.0,39.3,86.0,30.31,10.0,SE,11.5,0.0,Day,Day,Day,Day
7664,12557,2017-01-25 08:30:00,41.0,36.4,76.0,30.33,10.0,ESE,6.9,0.0,Day,Day,Day,Day
7665,12558,2017-01-25 08:35:00,37.4,0.0,100.0,30.33,1.5,Calm,0.0,0.0,Day,Day,Day,Day
7666,12559,2017-01-25 08:53:00,46.0,41.4,86.0,30.33,10.0,SE,9.2,0.0,Day,Day,Day,Day
7667,12560,2017-01-25 08:53:00,44.1,0.0,76.0,30.28,10.0,Calm,0.0,0.0,Day,Day,Day,Day
708,12561,2017-01-25 08:53:00,39.9,0.0,83.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
4810,12562,2017-01-25 08:53:00,39.9,0.0,83.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
1382,12563,2017-01-25 08:53:00,39.9,0.0,83.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
1129,12564,2017-01-25 08:53:00,44.1,0.0,76.0,30.28,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7668,12565,2017-01-25 08:54:00,39.9,36.7,89.0,30.3,10.0,NNW,4.6,0.0,Day,Day,Day,Day
7669,12566,2017-01-25 08:53:00,44.1,0.0,76.0,30.28,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7670,12567,2017-01-25 09:00:00,39.9,0.0,86.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7671,12568,2017-01-25 09:15:00,37.4,0.0,100.0,30.36,10.0,Calm,0.0,0.0,Day,Day,Day,Day
3555,12569,2017-01-25 09:53:00,48.0,0.0,80.0,30.35,10.0,SE,9.2,0.0,Day,Day,Day,Day
3350,12570,2017-01-25 09:53:00,44.1,0.0,85.0,30.36,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7435,12571,2017-01-25 08:53:00,41.0,37.1,86.0,30.34,9.0,ESE,5.8,0.0,Day,Day,Day,Day
7672,12572,2017-01-25 09:15:00,37.4,32.8,60.0,30.28,10.0,ESE,5.8,0.0,Day,Day,Day,Day
7673,12573,2017-01-25 09:53:00,48.0,0.0,71.0,30.31,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7674,12574,2017-01-25 09:30:00,46.9,0.0,68.0,30.33,10.0,South,5.8,0.0,Day,Day,Day,Day
1201,12575,2017-01-25 09:55:00,46.0,41.9,86.0,30.34,9.0,SE,8.1,0.0,Day,Day,Day,Day
7675,12576,2017-01-25 09:59:00,46.4,44.3,71.0,30.35,10.0,SSE,4.6,0.0,Day,Day,Day,Day
7676,12577,2017-01-25 09:50:00,50.0,0.0,66.0,30.35,10.0,Calm,0.0,0.0,Day,Day,Day,Day
630,12578,2017-01-25 09:35:00,37.4,34.9,93.0,30.37,10.0,ESE,3.5,0.0,Day,Day,Day,Day
880,12579,2017-01-25 09:53:00,48.0,0.0,80.0,30.35,10.0,SE,9.2,0.0,Day,Day,Day,Day
755,12580,2017-01-25 09:53:00,46.4,43.5,71.0,30.34,10.0,ESE,5.8,0.0,Day,Day,Day,Day
1200,12581,2017-01-25 09:50:00,50.0,0.0,66.0,30.35,10.0,Calm,0.0,0.0,Day,Day,Day,Day
1826,12582,2017-01-25 09:53:00,42.1,39.2,82.0,30.35,10.0,South,4.6,0.0,Day,Day,Day,Day
7677,12583,2017-01-25 09:53:00,45.0,41.8,80.0,30.35,10.0,ESE,5.8,0.0,Day,Day,Day,Day
7678,12584,2017-01-25 09:59:00,46.4,44.3,71.0,30.35,10.0,SSE,4.6,0.0,Day,Day,Day,Day
7679,12585,2017-01-25 10:53:00,45.0,40.6,93.0,30.36,10.0,SW,8.1,0.0,Day,Day,Day,Day
7680,12586,2017-01-25 10:56:00,51.1,0.0,77.0,30.35,10.0,ENE,5.8,0.0,Day,Day,Day,Day
3105,12587,2017-01-25 10:53:00,51.1,0.0,68.0,30.31,10.0,North,4.6,0.0,Day,Day,Day,Day
4125,12588,2017-01-25 10:53:00,51.1,0.0,68.0,30.31,10.0,North,4.6,0.0,Day,Day,Day,Day
2168,12589,2017-01-25 10:53:00,51.1,0.0,66.0,30.35,10.0,Variable,4.6,0.0,Day,Day,Day,Day
7681,12590,2017-01-25 10:47:00,53.6,0.0,58.0,30.37,10.0,Calm,0.0,0.0,Day,Day,Day,Day
2948,12591,2017-01-25 10:30:00,46.4,44.3,66.0,30.38,10.0,South,4.6,0.0,Day,Day,Day,Day
7682,12592,2017-01-25 10:50:00,46.4,44.3,66.0,30.37,10.0,SW,4.6,0.0,Day,Day,Day,Day
7683,12593,2017-01-25 10:59:00,48.2,0.0,66.0,30.36,10.0,SSW,4.6,0.0,Day,Day,Day,Day
3318,12594,2017-01-25 10:53:00,46.0,43.9,76.0,30.36,10.0,SSW,4.6,0.0,Day,Day,Day,Day
7684,12595,2017-01-25 10:50:00,46.4,44.3,66.0,30.37,10.0,SW,4.6,0.0,Day,Day,Day,Day
604,12596,2017-01-25 10:53:00,48.0,0.0,74.0,30.34,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7685,12597,2017-01-25 10:47:00,53.6,0.0,58.0,30.37,10.0,Calm,0.0,0.0,Day,Day,Day,Day
5653,12598,2017-01-25 10:53:00,46.0,43.9,76.0,30.36,10.0,SSW,4.6,0.0,Day,Day,Day,Day
5653,12599,2017-01-25 10:53:00,46.0,43.9,76.0,30.36,10.0,SSW,4.6,0.0,Day,Day,Day,Day
7686,12600,2017-01-25 10:53:00,51.1,0.0,68.0,30.31,10.0,North,4.6,0.0,Day,Day,Day,Day
943,12601,2017-01-25 11:47:00,53.6,0.0,72.0,30.34,10.0,NNE,8.1,0.0,Day,Day,Day,Day
5522,12602,2017-01-25 11:53:00,55.0,0.0,55.0,30.34,10.0,Calm,0.0,0.0,Day,Day,Day,Day
5166,12603,2017-01-25 10:53:00,51.1,0.0,66.0,30.35,10.0,Variable,4.6,0.0,Day,Day,Day,Day
5036,12604,2017-01-25 10:53:00,46.0,43.9,76.0,30.36,10.0,SSW,4.6,0.0,Day,Day,Day,Day
1069,12605,2017-01-25 11:56:00,54.0,0.0,62.0,30.35,10.0,North,5.8,0.0,Day,Day,Day,Day
7687,12606,2017-01-25 11:53:00,53.1,0.0,66.0,30.3,10.0,NNE,4.6,0.0,Day,Day,Day,Day
4103,12607,2017-01-25 11:53:00,55.0,0.0,55.0,30.34,10.0,Calm,0.0,0.0,Day,Day,Day,Day
5574,12608,2017-01-25 11:53:00,50.0,0.0,71.0,30.33,10.0,SW,4.6,0.0,Day,Day,Day,Day
7688,12609,2017-01-25 11:50:00,48.2,0.0,66.0,30.35,10.0,South,4.6,0.0,Day,Day,Day,Day
7689,12610,2017-01-25 11:53:00,51.1,0.0,63.0,30.33,10.0,Variable,3.5,0.0,Day,Day,Day,Day
7690,12611,2017-01-25 11:53:00,53.1,0.0,66.0,30.3,10.0,NNE,4.6,0.0,Day,Day,Day,Day
7691,12612,2017-01-25 11:56:00,54.0,0.0,62.0,30.35,10.0,North,5.8,0.0,Day,Day,Day,Day
3491,12613,2017-01-25 11:53:00,48.9,0.0,74.0,30.35,10.0,WSW,5.8,0.0,Day,Day,Day,Day
7614,12614,2017-01-25 11:53:00,51.1,0.0,63.0,30.33,10.0,Variable,3.5,0.0,Day,Day,Day,Day
7692,12615,2017-01-25 11:50:00,48.2,0.0,66.0,30.35,10.0,South,4.6,0.0,Day,Day,Day,Day
6913,12616,2017-01-25 11:53:00,51.1,0.0,63.0,30.33,10.0,Variable,3.5,0.0,Day,Day,Day,Day
613,12617,2017-01-25 11:53:00,50.0,0.0,71.0,30.33,10.0,SW,4.6,0.0,Day,Day,Day,Day
7693,12618,2017-01-25 12:53:00,50.0,0.0,74.0,30.33,10.0,West,4.6,0.0,Day,Day,Day,Day
6488,12619,2017-01-25 12:30:00,50.0,0.0,62.0,30.35,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7694,12620,2017-01-25 12:53:00,55.9,0.0,60.0,30.32,10.0,NW,8.1,0.0,Day,Day,Day,Day
2218,12621,2017-01-25 12:55:00,54.0,0.0,64.0,30.31,10.0,Calm,0.0,0.0,Day,Day,Day,Day
6733,12622,2017-01-25 12:53:00,53.1,0.0,59.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
6580,12623,2017-01-25 13:53:00,54.0,0.0,59.0,30.27,10.0,Variable,3.5,0.0,Day,Day,Day,Day
7695,12624,2017-01-25 13:53:00,52.0,0.0,69.0,30.32,10.0,WSW,3.5,0.0,Day,Day,Day,Day
7696,12625,2017-01-25 13:53:00,54.0,0.0,59.0,30.27,10.0,Variable,3.5,0.0,Day,Day,Day,Day
7697,12626,2017-01-25 13:50:00,51.8,0.0,58.0,30.33,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7698,12627,2017-01-25 13:56:00,51.1,0.0,56.0,30.29,10.0,Calm,0.0,0.0,Day,Day,Day,Day
1420,12628,2017-01-25 14:10:00,51.8,0.0,58.0,30.33,10.0,SW,3.5,0.0,Day,Day,Day,Day
7699,12629,2017-01-25 13:53:00,55.9,0.0,51.0,30.3,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7700,12630,2017-01-25 14:56:00,53.1,0.0,52.0,30.29,10.0,Calm,0.0,0.0,Day,Day,Day,Day
7701,12631,2017-01-25 14:45:00,53.6,0.0,58.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
963,12632,2017-01-25 14:30:00,53.6,0.0,58.0,30.34,10.0,Calm,0.0,0.0,Day,Day,Day,Day
956,12633,2017-01-25 14:56:00,54.0,0.0,64.0,30.33,10.0,North,10.4,0.0,Day,Day,Day,Day
7702,12634,2017-01-25 14:53:00,53.1,0.0,64.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
2618,12635,2017-01-25 14:55:00,57.0,0.0,53.0,30.3,10.0,NW,4.6,0.0,Day,Day,Day,Day
7703,12636,2017-01-25 14:53:00,57.0,0.0,53.0,30.27,10.0,NW,5.8,0.0,Day,Day,Day,Day
7704,12637,2017-01-25 14:55:00,39.2,0.0,75.0,30.27,10.0,Calm,0.0,0.0,Day,Day,Day,Day
1217,12638,2017-01-25 14:53:00,53.1,0.0,64.0,30.32,10.0,Calm,0.0,0.0,Day,Day,Day,Day
4809,12639,2017-01-25 14:56:00,55.0,0.0,62.0,30.32,10.0,West,10.4,0.0,Day,Day,Day,Day
3329,12640,2017-01-25 15:30:00,53.6,0.0,58.0,30.35,10.0,WNW,4.6,0.0,Day,Day,Day,Day
3228,12641,2017-01-25 15:50:00,53.6,0.0,54.0,30.33,10.0,Calm,0.0,0.0,Day,Day,Day,Day
5838,12642,2017-01-25 15:53:00,57.0,0.0,45.0,30.31,10.0,NNW,4.6,0.0,Day,Day,Day,Day
7705,12643,2017-01-25 15:53:00,57.0,0.0,45.0,30.31,10.0,NNW,4.6,0.0,Day,Day,Day,Day
4465,12644,2017-01-25 16:54:00,51.1,0.0,74.0,30.3,10.0,South,3.5,0.0,Day,Day,Day,Day
5581,12645,2017-01-25 16:53:00,54.0,0.0,59.0,30.28,10.0,WNW,5.8,0.0,Day,Day,Day,Day
7706,12646,2017-01-25 16:55:00,53.1,0.0,66.0,30.32,10.0,North,9.2,0.0,Day,Day,Day,Day
7707,12647,2017-01-25 16:50:00,50.0,0.0,71.0,30.34,10.0,North,4.6,0.0,Day,Day,Day,Day
2463,12648,2017-01-25 16:50:00,50.0,0.0,71.0,30.34,10.0,North,4.6,0.0,Day,Day,Day,Day
1332,12649,2017-01-25 16:53:00,52.0,0.0,69.0,30.33,10.0,West,3.5,0.0,Day,Day,Day,Day
897,12650,2017-01-25 17:10:00,50.0,0.0,71.0,30.35,10.0,NNW,5.8,0.0,Day,Day,Day,Day
7708,12651,2017-01-25 17:53:00,52.0,0.0,74.0,30.34,10.0,West,6.9,0.0,Night,Day,Day,Day
7709,12652,2017-01-25 17:53:00,48.0,0.0,80.0,30.29,10.0,South,3.5,0.0,Night,Night,Day,Day
1456,12653,2017-01-25 17:55:00,48.2,0.0,82.0,30.34,10.0,Calm,0.0,0.0,Night,Day,Day,Day
7710,12654,2017-01-25 17:50:00,48.2,0.0,76.0,30.35,10.0,NNW,3.5,0.0,Night,Night,Day,Day
7711,12655,2017-01-25 17:53:00,50.0,0.0,86.0,30.34,10.0,NE,4.6,0.0,Night,Night,Day,Day
7712,12656,2017-01-25 17:54:00,51.1,0.0,66.0,30.36,10.0,WNW,8.1,0.0,Night,Night,Day,Day
7713,12657,2017-01-25 18:15:00,44.6,0.0,87.0,30.36,10.0,Calm,0.0,0.0,Night,Night,Day,Day
7714,12658,2017-01-25 18:15:00,44.6,0.0,87.0,30.36,10.0,Calm,0.0,0.0,Night,Night,Day,Day
7715,12659,2017-01-25 18:53:00,50.0,0.0,68.0,30.3,10.0,Calm,0.0,0.0,Night,Night,Day,Day
7716,12660,2017-01-25 18:30:00,46.4,45.2,81.0,30.36,10.0,WNW,3.5,0.0,Night,Night,Night,Day
1344,12661,2017-01-25 18:53:00,45.0,43.5,86.0,30.35,10.0,WNW,3.5,0.0,Night,Night,Night,Day
7717,12662,2017-01-25 18:45:00,48.2,0.0,76.0,30.34,10.0,NNW,4.6,0.0,Night,Night,Night,Day
7718,12663,2017-01-25 18:35:00,37.4,32.1,81.0,30.3,10.0,East,6.9,0.0,Night,Night,Night,Day
1490,12664,2017-01-25 18:56:00,50.0,0.0,71.0,30.35,10.0,West,6.9,0.0,Night,Night,Night,Day
6418,12665,2017-01-25 18:53:00,46.9,0.0,83.0,30.31,10.0,Calm,0.0,0.0,Night,Night,Night,Night
3509,12666,2017-01-25 18:47:00,48.2,0.0,87.0,30.35,10.0,WNW,10.4,0.0,Night,Night,Night,Night
1899,12667,2017-01-25 19:10:00,44.6,0.0,87.0,30.36,10.0,Calm,0.0,0.0,Night,Night,Night,Night
3110,12668,2017-01-25 18:53:00,46.9,0.0,93.0,30.35,10.0,NW,3.5,0.0,Night,Night,Night,Night
1899,12669,2017-01-25 19:10:00,44.6,0.0,87.0,30.36,10.0,Calm,0.0,0.0,Night,Night,Night,Night
3991,12670,2017-01-25 18:56:00,50.0,0.0,71.0,30.35,10.0,West,6.9,0.0,Night,Night,Night,Night
7719,12671,2017-01-25 19:35:00,37.4,0.0,81.0,30.3,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7720,12672,2017-01-25 19:53:00,46.9,0.0,80.0,30.39,10.0,NW,3.5,0.0,Night,Night,Night,Night
7721,12673,2017-01-25 19:35:00,37.4,0.0,81.0,30.3,10.0,Calm,0.0,0.0,Night,Night,Night,Night
2408,12674,2017-01-25 19:45:00,46.4,0.0,81.0,30.35,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7722,12675,2017-01-25 19:47:00,48.2,0.0,76.0,30.37,10.0,Calm,0.0,0.0,Night,Night,Night,Night
1760,12676,2017-01-25 19:47:00,48.2,0.0,76.0,30.37,10.0,Calm,0.0,0.0,Night,Night,Night,Night
4992,12677,2017-01-25 19:53:00,44.1,0.0,76.0,30.35,10.0,Calm,0.0,0.0,Night,Night,Night,Night
3454,12678,2017-01-25 19:47:00,48.2,0.0,76.0,30.37,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7723,12679,2017-01-25 19:53:00,48.9,0.0,77.0,30.36,10.0,NW,5.8,0.0,Night,Night,Night,Night
7724,12680,2017-01-25 19:56:00,50.0,0.0,71.0,30.36,10.0,West,8.1,0.0,Night,Night,Night,Night
5649,12681,2017-01-25 19:53:00,48.9,0.0,86.0,30.35,10.0,WSW,4.6,0.0,Night,Night,Night,Night
7328,12682,2017-01-25 20:10:00,42.8,0.0,87.0,30.37,10.0,Calm,0.0,0.0,Night,Night,Night,Night
2701,12683,2017-01-25 20:45:00,42.8,0.0,87.0,30.36,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7725,12684,2017-01-25 20:15:00,37.4,34.9,81.0,30.32,10.0,North,3.5,0.0,Night,Night,Night,Night
4091,12685,2017-01-25 20:53:00,48.0,0.0,83.0,30.37,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7726,12686,2017-01-25 20:53:00,48.9,0.0,77.0,30.37,10.0,WSW,4.6,0.0,Night,Night,Night,Night
911,12687,2017-01-25 20:40:00,42.8,41.1,93.0,30.4,10.0,NW,3.5,0.0,Night,Night,Night,Night
7727,12688,2017-01-25 20:30:00,42.8,0.0,93.0,30.38,9.0,Calm,0.0,0.0,Night,Night,Night,Night
7728,12689,2017-01-25 20:53:00,44.1,0.0,89.0,30.34,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7729,12690,2017-01-25 20:47:00,46.4,0.0,81.0,30.39,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7730,12691,2017-01-25 20:53:00,48.9,0.0,77.0,30.37,10.0,WSW,4.6,0.0,Night,Night,Night,Night
6095,12692,2017-01-25 20:53:00,48.9,0.0,77.0,30.37,10.0,WSW,4.6,0.0,Night,Night,Night,Night
7731,12693,2017-01-25 20:54:00,46.9,0.0,80.0,30.41,10.0,SSE,6.9,0.0,Night,Night,Night,Night
1998,12694,2017-01-25 20:45:00,42.8,0.0,87.0,30.36,10.0,Calm,0.0,0.0,Night,Night,Night,Night
4927,12695,2017-01-25 21:35:00,41.0,0.0,100.0,30.4,10.0,Calm,0.0,0.0,Night,Night,Night,Night
7732,12696,2017-01-25 20:53:00,48.0,0.0,83.0,30.37,10.0,Calm,0.0,0.0,Night,Night,Night,Night
